linetype	xmin	xmax	key	showSelectedlegendlinetype	showSelected1	showSelected2	PANEL	group
0	0	93.3	0 93300000	correct	0.7	infinite	6	10
0	0	93.3	0 93300000	correct	0.74	infinite	6	10
0	0	93.3	0 93300000	correct	0.78	infinite	6	10
0	0	93.3	0 93300000	correct	0.82	infinite	6	10
0	0	93.3	0 93300000	correct	0.86	infinite	6	10
0	0	93.3	0 93300000	correct	0.9	infinite	6	10
0	0	93.3	0 93300000	correct	0.94	infinite	6	10
0	0	93.3	0 93300000	correct	0.98	infinite	6	10
0	0	93.3	0 93300000	correct	1.02	infinite	6	10
0	0	93.3	0 93300000	correct	1.06	infinite	6	10
0	0	93.3	0 93300000	correct	1.1	infinite	6	10
0	0	93.3	0 93300000	correct	1.14	infinite	6	10
0	0	93.3	0 93300000	correct	1.18	infinite	6	10
0	0	93.3	0 93300000	correct	1.22	infinite	6	10
0	0	93.3	0 93300000	correct	1.26	infinite	6	10
0	0	93.3	0 93300000	correct	1.3	infinite	6	10
0	0	93.3	0 93300000	correct	1.34	infinite	6	10
0	0	93.3	0 93300000	correct	1.38	infinite	6	10
0	0	93.3	0 93300000	correct	1.42	infinite	6	10
0	0	93.3	0 93300000	correct	1.46	infinite	6	10
0	0	93.3	0 93300000	correct	1.5	infinite	6	10
0	0	93.3	0 93300000	correct	1.54	infinite	6	10
0	0	93.3	0 93300000	correct	1.58	infinite	6	10
0	0	93.3	0 93300000	correct	1.62	infinite	6	10
0	0	93.3	0 93300000	correct	1.66	infinite	6	10
0	0	93.3	0 93300000	correct	1.7	infinite	6	10
0	0	93.3	0 93300000	correct	1.74	infinite	6	10
0	0	93.3	0 93300000	correct	1.78	infinite	6	10
0	0	93.3	0 93300000	correct	1.82	infinite	6	10
0	0	93.3	0 93300000	correct	1.86	infinite	6	10
0	0	93.3	0 93300000	correct	1.9	infinite	6	10
0	0	93.3	0 93300000	correct	1.94	infinite	6	10
0	0	93.3	0 93300000	correct	1.98	infinite	6	10
1	0	93.3	0 93300000	false positive	-1.86	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.82	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.78	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.74	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.7	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.66	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.62	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.58	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.54	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.5	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.46	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.42	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.38	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.34	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.3	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.26	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.22	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.18	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.14	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.1	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.06	infinite	6	14
1	0	93.3	0 93300000	false positive	-1.02	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.98	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.94	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.9	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.86	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.82	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.78	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.74	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.7	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.66	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.62	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.58	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.54	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.5	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.46	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.42	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.38	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.34	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.3	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.26	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.22	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.18	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.14	infinite	6	14
1	0	93.3	0 93300000	false positive	-0.1	infinite	6	14
0	0	93.3	0 93300000	correct	-1.98	infinite	6	10
0	0	93.3	0 93300000	correct	-1.94	infinite	6	10
0	0	93.3	0 93300000	correct	-1.9	infinite	6	10
1	0	93.3	0 93300000	false positive	-2.1	infinite	6	14
1	0	93.3	0 93300000	false positive	-2.06	infinite	6	14
1	0	93.3	0 93300000	false positive	-2.02	infinite	6	14
0	0	91	0 91000000	correct	0.34	finite	7	5
0	0	91	0 91000000	correct	0.38	finite	7	5
0	0	91	0 91000000	correct	0.42	finite	7	5
0	0	91	0 91000000	correct	0.46	finite	7	5
0	0	91	0 91000000	correct	0.5	finite	7	5
0	0	91	0 91000000	correct	0.54	finite	7	5
0	0	91	0 91000000	correct	0.58	finite	7	5
0	0	91	0 91000000	correct	0.62	finite	7	5
0	0	91	0 91000000	correct	0.66	finite	7	5
0	0	91	0 91000000	correct	0.7	finite	7	5
0	0	91	0 91000000	correct	0.74	finite	7	5
0	0	91	0 91000000	correct	0.78	finite	7	5
0	0	91	0 91000000	correct	0.82	finite	7	5
0	0	91	0 91000000	correct	0.86	finite	7	5
0	0	91	0 91000000	correct	0.9	finite	7	5
0	0	91	0 91000000	correct	0.94	finite	7	5
0	0	91	0 91000000	correct	0.98	finite	7	5
0	0	91	0 91000000	correct	1.02	finite	7	5
0	0	91	0 91000000	correct	1.06	finite	7	5
0	0	91	0 91000000	correct	1.1	finite	7	5
0	0	91	0 91000000	correct	1.14	finite	7	5
0	0	91	0 91000000	correct	1.18	finite	7	5
0	0	91	0 91000000	correct	1.22	finite	7	5
0	0	91	0 91000000	correct	1.26	finite	7	5
0	0	91	0 91000000	correct	1.3	finite	7	5
0	0	91	0 91000000	correct	1.34	finite	7	5
0	0	91	0 91000000	correct	1.38	finite	7	5
0	0	91	0 91000000	correct	1.42	finite	7	5
0	0	91	0 91000000	correct	1.46	finite	7	5
0	0	91	0 91000000	correct	1.5	finite	7	5
0	0	91	0 91000000	correct	1.54	finite	7	5
0	0	91	0 91000000	correct	1.58	finite	7	5
0	0	91	0 91000000	correct	1.62	finite	7	5
0	0	91	0 91000000	correct	1.66	finite	7	5
0	0	91	0 91000000	correct	1.7	finite	7	5
0	0	91	0 91000000	correct	1.74	finite	7	5
0	0	91	0 91000000	correct	1.78	finite	7	5
0	0	91	0 91000000	correct	1.82	finite	7	5
0	0	91	0 91000000	correct	1.86	finite	7	5
0	0	91	0 91000000	correct	1.9	finite	7	5
0	0	91	0 91000000	correct	1.94	finite	7	5
0	0	91	0 91000000	correct	1.98	finite	7	5
1	0	91	0 91000000	false positive	0.18	finite	7	7
1	0	91	0 91000000	false positive	0.22	finite	7	7
1	0	91	0 91000000	false positive	0.26	finite	7	7
1	0	91	0 91000000	false positive	0.3	finite	7	7
0	0	91	0 91000000	correct	-0.14	finite	7	5
0	0	91	0 91000000	correct	-0.1	finite	7	5
0	0	91	0 91000000	correct	-0.0600000000000001	finite	7	5
0	0	91	0 91000000	correct	-0.02	finite	7	5
0	0	91	0 91000000	correct	0.02	finite	7	5
0	0	91	0 91000000	correct	0.0600000000000001	finite	7	5
0	0	91	0 91000000	correct	0.1	finite	7	5
0	0	91	0 91000000	correct	0.14	finite	7	5
1	0	91	0 91000000	false positive	-0.66	finite	7	7
1	0	91	0 91000000	false positive	-0.62	finite	7	7
1	0	91	0 91000000	false positive	-0.58	finite	7	7
1	0	91	0 91000000	false positive	-0.54	finite	7	7
1	0	91	0 91000000	false positive	-0.5	finite	7	7
1	0	91	0 91000000	false positive	-0.46	finite	7	7
1	0	91	0 91000000	false positive	-0.42	finite	7	7
1	0	91	0 91000000	false positive	-0.38	finite	7	7
1	0	91	0 91000000	false positive	-0.34	finite	7	7
1	0	91	0 91000000	false positive	-0.3	finite	7	7
1	0	91	0 91000000	false positive	-0.26	finite	7	7
1	0	91	0 91000000	false positive	-0.22	finite	7	7
1	0	91	0 91000000	false positive	-0.18	finite	7	7
1	0	91	0 91000000	false positive	-0.98	finite	7	7
1	0	91	0 91000000	false positive	-0.94	finite	7	7
1	0	91	0 91000000	false positive	-0.9	finite	7	7
1	0	91	0 91000000	false positive	-0.86	finite	7	7
1	0	91	0 91000000	false positive	-0.82	finite	7	7
1	0	91	0 91000000	false positive	-0.78	finite	7	7
1	0	91	0 91000000	false positive	-0.74	finite	7	7
1	0	91	0 91000000	false positive	-0.7	finite	7	7
1	0	91	0 91000000	false positive	-1.02	finite	7	7
1	0	91	0 91000000	false positive	-1.1	finite	7	7
1	0	91	0 91000000	false positive	-1.06	finite	7	7
1	0	91	0 91000000	false positive	-1.34	finite	7	7
1	0	91	0 91000000	false positive	-1.3	finite	7	7
1	0	91	0 91000000	false positive	-1.26	finite	7	7
1	0	91	0 91000000	false positive	-1.22	finite	7	7
1	0	91	0 91000000	false positive	-1.18	finite	7	7
1	0	91	0 91000000	false positive	-1.14	finite	7	7
1	0	91	0 91000000	false positive	-1.42	finite	7	7
1	0	91	0 91000000	false positive	-1.38	finite	7	7
1	0	91	0 91000000	false positive	-2.1	finite	7	7
1	0	91	0 91000000	false positive	-2.06	finite	7	7
1	0	91	0 91000000	false positive	-2.02	finite	7	7
1	0	91	0 91000000	false positive	-1.98	finite	7	7
1	0	91	0 91000000	false positive	-1.94	finite	7	7
1	0	91	0 91000000	false positive	-1.9	finite	7	7
1	0	91	0 91000000	false positive	-1.86	finite	7	7
1	0	91	0 91000000	false positive	-1.82	finite	7	7
1	0	91	0 91000000	false positive	-1.78	finite	7	7
1	0	91	0 91000000	false positive	-1.74	finite	7	7
1	0	91	0 91000000	false positive	-1.7	finite	7	7
1	0	91	0 91000000	false positive	-1.66	finite	7	7
1	0	91	0 91000000	false positive	-1.62	finite	7	7
1	0	91	0 91000000	false positive	-1.58	finite	7	7
1	0	91	0 91000000	false positive	-1.54	finite	7	7
1	0	91	0 91000000	false positive	-1.5	finite	7	7
1	0	91	0 91000000	false positive	-1.46	finite	7	7
0	0	91	0 91000000	correct	-0.1	infinite	8	6
0	0	91	0 91000000	correct	-0.0600000000000001	infinite	8	6
0	0	91	0 91000000	correct	-0.02	infinite	8	6
0	0	91	0 91000000	correct	0.02	infinite	8	6
0	0	91	0 91000000	correct	0.0600000000000001	infinite	8	6
0	0	91	0 91000000	correct	0.1	infinite	8	6
0	0	91	0 91000000	correct	0.14	infinite	8	6
0	0	91	0 91000000	correct	0.18	infinite	8	6
0	0	91	0 91000000	correct	0.22	infinite	8	6
0	0	91	0 91000000	correct	0.26	infinite	8	6
0	0	91	0 91000000	correct	0.3	infinite	8	6
0	0	91	0 91000000	correct	0.34	infinite	8	6
0	0	91	0 91000000	correct	0.38	infinite	8	6
0	0	91	0 91000000	correct	0.42	infinite	8	6
0	0	91	0 91000000	correct	0.46	infinite	8	6
0	0	91	0 91000000	correct	0.5	infinite	8	6
0	0	91	0 91000000	correct	0.54	infinite	8	6
0	0	91	0 91000000	correct	0.58	infinite	8	6
0	0	91	0 91000000	correct	0.62	infinite	8	6
0	0	91	0 91000000	correct	0.66	infinite	8	6
0	0	91	0 91000000	correct	0.7	infinite	8	6
0	0	91	0 91000000	correct	0.74	infinite	8	6
0	0	91	0 91000000	correct	0.78	infinite	8	6
0	0	91	0 91000000	correct	0.82	infinite	8	6
0	0	91	0 91000000	correct	0.86	infinite	8	6
0	0	91	0 91000000	correct	0.9	infinite	8	6
0	0	91	0 91000000	correct	0.94	infinite	8	6
0	0	91	0 91000000	correct	0.98	infinite	8	6
0	0	91	0 91000000	correct	1.02	infinite	8	6
0	0	91	0 91000000	correct	1.06	infinite	8	6
0	0	91	0 91000000	correct	1.1	infinite	8	6
0	0	91	0 91000000	correct	1.14	infinite	8	6
0	0	91	0 91000000	correct	1.18	infinite	8	6
0	0	91	0 91000000	correct	1.22	infinite	8	6
0	0	91	0 91000000	correct	1.26	infinite	8	6
0	0	91	0 91000000	correct	1.3	infinite	8	6
0	0	91	0 91000000	correct	1.34	infinite	8	6
0	0	91	0 91000000	correct	1.38	infinite	8	6
0	0	91	0 91000000	correct	1.42	infinite	8	6
0	0	91	0 91000000	correct	1.46	infinite	8	6
0	0	91	0 91000000	correct	1.5	infinite	8	6
0	0	91	0 91000000	correct	1.54	infinite	8	6
0	0	91	0 91000000	correct	1.58	infinite	8	6
0	0	91	0 91000000	correct	1.62	infinite	8	6
0	0	91	0 91000000	correct	1.66	infinite	8	6
0	0	91	0 91000000	correct	1.7	infinite	8	6
0	0	91	0 91000000	correct	1.74	infinite	8	6
0	0	91	0 91000000	correct	1.78	infinite	8	6
0	0	91	0 91000000	correct	1.82	infinite	8	6
0	0	91	0 91000000	correct	1.86	infinite	8	6
0	0	91	0 91000000	correct	1.9	infinite	8	6
0	0	91	0 91000000	correct	1.94	infinite	8	6
0	0	91	0 91000000	correct	1.98	infinite	8	6
1	0	91	0 91000000	false positive	-0.26	infinite	8	8
1	0	91	0 91000000	false positive	-0.22	infinite	8	8
1	0	91	0 91000000	false positive	-0.18	infinite	8	8
1	0	91	0 91000000	false positive	-0.14	infinite	8	8
1	0	91	0 91000000	false positive	-0.1	infinite	8	8
0	0	91	0 91000000	correct	-0.58	infinite	8	6
0	0	91	0 91000000	correct	-0.54	infinite	8	6
0	0	91	0 91000000	correct	-0.5	infinite	8	6
0	0	91	0 91000000	correct	-0.46	infinite	8	6
0	0	91	0 91000000	correct	-0.42	infinite	8	6
0	0	91	0 91000000	correct	-0.38	infinite	8	6
0	0	91	0 91000000	correct	-0.34	infinite	8	6
0	0	91	0 91000000	correct	-0.3	infinite	8	6
1	0	91	0 91000000	false positive	-1.1	infinite	8	8
1	0	91	0 91000000	false positive	-1.06	infinite	8	8
1	0	91	0 91000000	false positive	-1.02	infinite	8	8
1	0	91	0 91000000	false positive	-0.98	infinite	8	8
1	0	91	0 91000000	false positive	-0.94	infinite	8	8
1	0	91	0 91000000	false positive	-0.9	infinite	8	8
1	0	91	0 91000000	false positive	-0.86	infinite	8	8
1	0	91	0 91000000	false positive	-0.82	infinite	8	8
1	0	91	0 91000000	false positive	-0.78	infinite	8	8
1	0	91	0 91000000	false positive	-0.74	infinite	8	8
1	0	91	0 91000000	false positive	-0.7	infinite	8	8
1	0	91	0 91000000	false positive	-0.66	infinite	8	8
1	0	91	0 91000000	false positive	-0.62	infinite	8	8
1	0	91	0 91000000	false positive	-1.42	infinite	8	8
1	0	91	0 91000000	false positive	-1.38	infinite	8	8
1	0	91	0 91000000	false positive	-1.34	infinite	8	8
1	0	91	0 91000000	false positive	-1.3	infinite	8	8
1	0	91	0 91000000	false positive	-1.26	infinite	8	8
1	0	91	0 91000000	false positive	-1.22	infinite	8	8
1	0	91	0 91000000	false positive	-1.18	infinite	8	8
1	0	91	0 91000000	false positive	-1.14	infinite	8	8
1	0	91	0 91000000	false positive	-1.46	infinite	8	8
1	0	91	0 91000000	false positive	-1.54	infinite	8	8
1	0	91	0 91000000	false positive	-1.5	infinite	8	8
1	0	91	0 91000000	false positive	-1.78	infinite	8	8
1	0	91	0 91000000	false positive	-1.74	infinite	8	8
1	0	91	0 91000000	false positive	-1.7	infinite	8	8
1	0	91	0 91000000	false positive	-1.66	infinite	8	8
1	0	91	0 91000000	false positive	-1.62	infinite	8	8
1	0	91	0 91000000	false positive	-1.58	infinite	8	8
1	0	91	0 91000000	false positive	-1.82	infinite	8	8
1	0	91	0 91000000	false positive	-2.1	infinite	8	8
1	0	91	0 91000000	false positive	-2.06	infinite	8	8
1	0	91	0 91000000	false positive	-2.02	infinite	8	8
1	0	91	0 91000000	false positive	-1.98	infinite	8	8
1	0	91	0 91000000	false positive	-1.94	infinite	8	8
1	0	91	0 91000000	false positive	-1.9	infinite	8	8
1	0	91	0 91000000	false positive	-1.86	infinite	8	8
0	0	50.4	0 50400000	correct	0.7	finite	9	1
0	0	50.4	0 50400000	correct	0.74	finite	9	1
0	0	50.4	0 50400000	correct	0.78	finite	9	1
0	0	50.4	0 50400000	correct	0.82	finite	9	1
0	0	50.4	0 50400000	correct	0.86	finite	9	1
0	0	50.4	0 50400000	correct	0.9	finite	9	1
0	0	50.4	0 50400000	correct	0.94	finite	9	1
0	0	50.4	0 50400000	correct	0.98	finite	9	1
0	0	50.4	0 50400000	correct	1.02	finite	9	1
0	0	50.4	0 50400000	correct	1.06	finite	9	1
0	0	50.4	0 50400000	correct	1.1	finite	9	1
0	0	50.4	0 50400000	correct	1.14	finite	9	1
0	0	50.4	0 50400000	correct	1.18	finite	9	1
0	0	50.4	0 50400000	correct	1.22	finite	9	1
0	0	50.4	0 50400000	correct	1.26	finite	9	1
0	0	50.4	0 50400000	correct	1.3	finite	9	1
0	0	50.4	0 50400000	correct	1.34	finite	9	1
0	0	50.4	0 50400000	correct	1.38	finite	9	1
0	0	50.4	0 50400000	correct	1.42	finite	9	1
0	0	50.4	0 50400000	correct	1.46	finite	9	1
0	0	50.4	0 50400000	correct	1.5	finite	9	1
0	0	50.4	0 50400000	correct	1.54	finite	9	1
0	0	50.4	0 50400000	correct	1.58	finite	9	1
0	0	50.4	0 50400000	correct	1.62	finite	9	1
0	0	50.4	0 50400000	correct	1.66	finite	9	1
0	0	50.4	0 50400000	correct	1.7	finite	9	1
0	0	50.4	0 50400000	correct	1.74	finite	9	1
0	0	50.4	0 50400000	correct	1.78	finite	9	1
0	0	50.4	0 50400000	correct	1.82	finite	9	1
0	0	50.4	0 50400000	correct	1.86	finite	9	1
0	0	50.4	0 50400000	correct	1.9	finite	9	1
0	0	50.4	0 50400000	correct	1.94	finite	9	1
0	0	50.4	0 50400000	correct	1.98	finite	9	1
0	0	50.4	0 50400000	correct	0.38	finite	9	1
0	0	50.4	0 50400000	correct	0.42	finite	9	1
0	0	50.4	0 50400000	correct	0.46	finite	9	1
0	0	50.4	0 50400000	correct	0.5	finite	9	1
0	0	50.4	0 50400000	correct	0.54	finite	9	1
0	0	50.4	0 50400000	correct	0.58	finite	9	1
0	0	50.4	0 50400000	correct	0.62	finite	9	1
0	0	50.4	0 50400000	correct	0.66	finite	9	1
1	0	50.4	0 50400000	false positive	0.0600000000000001	finite	9	3
1	0	50.4	0 50400000	false positive	0.1	finite	9	3
1	0	50.4	0 50400000	false positive	0.14	finite	9	3
1	0	50.4	0 50400000	false positive	0.18	finite	9	3
1	0	50.4	0 50400000	false positive	0.22	finite	9	3
1	0	50.4	0 50400000	false positive	0.26	finite	9	3
1	0	50.4	0 50400000	false positive	0.3	finite	9	3
1	0	50.4	0 50400000	false positive	0.34	finite	9	3
0	0	50.4	0 50400000	correct	-0.02	finite	9	1
0	0	50.4	0 50400000	correct	0.02	finite	9	1
1	0	50.4	0 50400000	false positive	-0.22	finite	9	3
1	0	50.4	0 50400000	false positive	-0.18	finite	9	3
1	0	50.4	0 50400000	false positive	-0.14	finite	9	3
1	0	50.4	0 50400000	false positive	-0.1	finite	9	3
1	0	50.4	0 50400000	false positive	-0.0600000000000001	finite	9	3
1	0	50.4	0 50400000	false positive	-0.86	finite	9	3
1	0	50.4	0 50400000	false positive	-0.82	finite	9	3
1	0	50.4	0 50400000	false positive	-0.78	finite	9	3
1	0	50.4	0 50400000	false positive	-0.74	finite	9	3
1	0	50.4	0 50400000	false positive	-0.7	finite	9	3
1	0	50.4	0 50400000	false positive	-0.66	finite	9	3
1	0	50.4	0 50400000	false positive	-0.62	finite	9	3
1	0	50.4	0 50400000	false positive	-0.58	finite	9	3
1	0	50.4	0 50400000	false positive	-0.54	finite	9	3
1	0	50.4	0 50400000	false positive	-0.5	finite	9	3
1	0	50.4	0 50400000	false positive	-0.46	finite	9	3
1	0	50.4	0 50400000	false positive	-0.42	finite	9	3
1	0	50.4	0 50400000	false positive	-0.38	finite	9	3
1	0	50.4	0 50400000	false positive	-0.34	finite	9	3
1	0	50.4	0 50400000	false positive	-0.3	finite	9	3
1	0	50.4	0 50400000	false positive	-0.26	finite	9	3
1	0	50.4	0 50400000	false positive	-1.3	finite	9	3
1	0	50.4	0 50400000	false positive	-1.26	finite	9	3
1	0	50.4	0 50400000	false positive	-1.22	finite	9	3
1	0	50.4	0 50400000	false positive	-1.18	finite	9	3
1	0	50.4	0 50400000	false positive	-1.14	finite	9	3
1	0	50.4	0 50400000	false positive	-1.1	finite	9	3
1	0	50.4	0 50400000	false positive	-1.06	finite	9	3
1	0	50.4	0 50400000	false positive	-1.02	finite	9	3
1	0	50.4	0 50400000	false positive	-0.98	finite	9	3
1	0	50.4	0 50400000	false positive	-0.94	finite	9	3
1	0	50.4	0 50400000	false positive	-0.9	finite	9	3
1	0	50.4	0 50400000	false positive	-1.38	finite	9	3
1	0	50.4	0 50400000	false positive	-1.34	finite	9	3
1	0	50.4	0 50400000	false positive	-1.54	finite	9	3
1	0	50.4	0 50400000	false positive	-1.5	finite	9	3
1	0	50.4	0 50400000	false positive	-1.46	finite	9	3
1	0	50.4	0 50400000	false positive	-1.42	finite	9	3
1	0	50.4	0 50400000	false positive	-1.7	finite	9	3
1	0	50.4	0 50400000	false positive	-1.66	finite	9	3
1	0	50.4	0 50400000	false positive	-1.62	finite	9	3
1	0	50.4	0 50400000	false positive	-1.58	finite	9	3
1	0	50.4	0 50400000	false positive	-2.1	finite	9	3
1	0	50.4	0 50400000	false positive	-2.06	finite	9	3
1	0	50.4	0 50400000	false positive	-2.02	finite	9	3
1	0	50.4	0 50400000	false positive	-1.98	finite	9	3
1	0	50.4	0 50400000	false positive	-1.94	finite	9	3
1	0	50.4	0 50400000	false positive	-1.9	finite	9	3
1	0	50.4	0 50400000	false positive	-1.86	finite	9	3
1	0	50.4	0 50400000	false positive	-1.82	finite	9	3
1	0	50.4	0 50400000	false positive	-1.78	finite	9	3
1	0	50.4	0 50400000	false positive	-1.74	finite	9	3
0	0	50.4	0 50400000	correct	0.22	infinite	10	2
0	0	50.4	0 50400000	correct	0.26	infinite	10	2
0	0	50.4	0 50400000	correct	0.3	infinite	10	2
0	0	50.4	0 50400000	correct	0.34	infinite	10	2
0	0	50.4	0 50400000	correct	0.38	infinite	10	2
0	0	50.4	0 50400000	correct	0.42	infinite	10	2
0	0	50.4	0 50400000	correct	0.46	infinite	10	2
0	0	50.4	0 50400000	correct	0.5	infinite	10	2
0	0	50.4	0 50400000	correct	0.54	infinite	10	2
0	0	50.4	0 50400000	correct	0.58	infinite	10	2
0	0	50.4	0 50400000	correct	0.62	infinite	10	2
0	0	50.4	0 50400000	correct	0.66	infinite	10	2
0	0	50.4	0 50400000	correct	0.7	infinite	10	2
0	0	50.4	0 50400000	correct	0.74	infinite	10	2
0	0	50.4	0 50400000	correct	0.78	infinite	10	2
0	0	50.4	0 50400000	correct	0.82	infinite	10	2
0	0	50.4	0 50400000	correct	0.86	infinite	10	2
0	0	50.4	0 50400000	correct	0.9	infinite	10	2
0	0	50.4	0 50400000	correct	0.94	infinite	10	2
0	0	50.4	0 50400000	correct	0.98	infinite	10	2
0	0	50.4	0 50400000	correct	1.02	infinite	10	2
0	0	50.4	0 50400000	correct	1.06	infinite	10	2
0	0	50.4	0 50400000	correct	1.1	infinite	10	2
0	0	50.4	0 50400000	correct	1.14	infinite	10	2
0	0	50.4	0 50400000	correct	1.18	infinite	10	2
0	0	50.4	0 50400000	correct	1.22	infinite	10	2
0	0	50.4	0 50400000	correct	1.26	infinite	10	2
0	0	50.4	0 50400000	correct	1.3	infinite	10	2
0	0	50.4	0 50400000	correct	1.34	infinite	10	2
0	0	50.4	0 50400000	correct	1.38	infinite	10	2
0	0	50.4	0 50400000	correct	1.42	infinite	10	2
0	0	50.4	0 50400000	correct	1.46	infinite	10	2
0	0	50.4	0 50400000	correct	1.5	infinite	10	2
0	0	50.4	0 50400000	correct	1.54	infinite	10	2
0	0	50.4	0 50400000	correct	1.58	infinite	10	2
0	0	50.4	0 50400000	correct	1.62	infinite	10	2
0	0	50.4	0 50400000	correct	1.66	infinite	10	2
0	0	50.4	0 50400000	correct	1.7	infinite	10	2
0	0	50.4	0 50400000	correct	1.74	infinite	10	2
0	0	50.4	0 50400000	correct	1.78	infinite	10	2
0	0	50.4	0 50400000	correct	1.82	infinite	10	2
0	0	50.4	0 50400000	correct	1.86	infinite	10	2
0	0	50.4	0 50400000	correct	1.9	infinite	10	2
0	0	50.4	0 50400000	correct	1.94	infinite	10	2
0	0	50.4	0 50400000	correct	1.98	infinite	10	2
0	0	50.4	0 50400000	correct	-0.1	infinite	10	2
0	0	50.4	0 50400000	correct	-0.0600000000000001	infinite	10	2
0	0	50.4	0 50400000	correct	-0.02	infinite	10	2
0	0	50.4	0 50400000	correct	0.02	infinite	10	2
0	0	50.4	0 50400000	correct	0.0600000000000001	infinite	10	2
0	0	50.4	0 50400000	correct	0.1	infinite	10	2
0	0	50.4	0 50400000	correct	0.14	infinite	10	2
0	0	50.4	0 50400000	correct	0.18	infinite	10	2
1	0	50.4	0 50400000	false positive	-0.42	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.38	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.34	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.3	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.26	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.22	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.18	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.14	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.1	infinite	10	4
0	0	50.4	0 50400000	correct	-0.5	infinite	10	2
0	0	50.4	0 50400000	correct	-0.46	infinite	10	2
1	0	50.4	0 50400000	false positive	-0.7	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.66	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.62	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.58	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.54	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.34	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.3	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.26	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.22	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.18	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.14	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.1	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.06	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.02	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.98	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.94	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.9	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.86	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.82	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.78	infinite	10	4
1	0	50.4	0 50400000	false positive	-0.74	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.78	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.74	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.7	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.66	infinite	10	4
1	0	50.4	0 50400000	false positive	-1.62	infinite	10	4
